"","p.val","adj.p.val","test.statistic","fold.change","num.genes","num.genes.dn","num.genes.up","percentage.dn","percentage.up"
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.10234,0.428853333333333,-0.259875715127675,-0.0253700230485587,51,35,16,0.686274509803922,0.313725490196078
"KEGG_OOCYTE_MEIOSIS",0.1117,0.45224,-0.185506716379156,-0.0184310320257523,96,50,46,0.520833333333333,0.479166666666667
"KEGG_MTOR_SIGNALING_PATHWAY",0.11306,0.45224,-0.263646658111492,-0.0159947572343598,47,24,23,0.51063829787234,0.48936170212766
"KEGG_RNA_DEGRADATION",0.12062,0.471758222222222,0.236975763648724,0.0117263231506562,56,19,37,0.339285714285714,0.660714285714286
"KEGG_GLIOMA",0.12388,0.473975652173913,-0.229667274065123,-0.00622472342807544,59,33,26,0.559322033898305,0.440677966101695
"KEGG_SELENOAMINO_ACID_METABOLISM",0.13486,0.494486666666667,0.347337355816242,0.0176133373568542,24,7,17,0.291666666666667,0.708333333333333
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.13294,0.494486666666667,0.239347364390771,-0.000709369354102788,51,24,27,0.470588235294118,0.529411764705882
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.14946,0.5309568,-0.359778612074909,-0.0323559828714179,21,12,9,0.571428571428571,0.428571428571429
"KEGG_PRION_DISEASES",0.15084,0.5309568,0.333573675546774,0.00410017217877269,24,8,16,0.333333333333333,0.666666666666667
"KEGG_TRYPTOPHAN_METABOLISM",0.1637,0.55088,0.303095428517886,0.0055610029646238,27,9,18,0.333333333333333,0.666666666666667
"KEGG_LIMONENE_AND_PINENE_DEGRADATION",0.19028,0.55088,0.464894544622019,0.0105678959080777,10,2,8,0.2,0.8
"KEGG_BASAL_TRANSCRIPTION_FACTORS",0.17858,0.55088,-0.279338455390426,-0.0282883264593899,30,19,11,0.633333333333333,0.366666666666667
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.18676,0.55088,-0.240934135776831,-0.0355245654305592,39,20,19,0.512820512820513,0.487179487179487
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.17388,0.55088,0.228308755468154,0.0153369665734322,46,21,25,0.456521739130435,0.543478260869565
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",0.1704,0.55088,0.28338004949366,0.0257851146479197,30,13,17,0.433333333333333,0.566666666666667
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.17832,0.55088,-0.192284386398579,-0.0113942581263392,64,34,30,0.53125,0.46875
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.18904,0.55088,0.161723090352365,0.0197350068863885,86,35,51,0.406976744186047,0.593023255813954
"KEGG_OLFACTORY_TRANSDUCTION",0.163,0.55088,-0.409904860857223,-0.0388252507532701,15,9,6,0.6,0.4
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.18504,0.55088,-0.118066831900822,-0.00890615297067694,167,79,88,0.473053892215569,0.526946107784431
"KEGG_MELANOMA",0.19374,0.55088,-0.209313301499384,-0.00828560188688521,51,24,27,0.470588235294118,0.529411764705882
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.19406,0.55088,-0.193545352379872,-0.0199494043231269,59,34,25,0.576271186440678,0.423728813559322
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.21296,0.567893333333333,0.22341159823672,0.0175311094378813,40,18,22,0.45,0.55
"KEGG_PYRUVATE_METABOLISM",0.2052,0.567893333333333,0.243615364286987,0.0170662157300557,35,11,24,0.314285714285714,0.685714285714286
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.21104,0.567893333333333,-0.403047971963271,-0.0126599839688757,12,4,8,0.333333333333333,0.666666666666667
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.2094,0.567893333333333,0.286417164432164,0.00635068531104095,25,9,16,0.36,0.64
"KEGG_APOPTOSIS",0.22308,0.586001194029851,-0.161668191918189,-0.0075609469472595,74,35,39,0.472972972972973,0.527027027027027
"KEGG_HISTIDINE_METABOLISM",0.2477,0.619867042253521,0.267306475449208,0.010595579142153,24,6,18,0.25,0.75
"KEGG_OTHER_GLYCAN_DEGRADATION",0.24846,0.619867042253521,0.335958309562061,0.0199589262716507,15,5,10,0.333333333333333,0.666666666666667
"KEGG_CHRONIC_MYELOID_LEUKEMIA",0.25006,0.619867042253521,-0.15509133551127,-0.0102722244439544,71,35,36,0.492957746478873,0.507042253521127
"KEGG_VIRAL_MYOCARDITIS",0.24906,0.619867042253521,-0.192865769048161,-0.0218278938932725,46,27,19,0.58695652173913,0.41304347826087
"KEGG_NON_HOMOLOGOUS_END_JOINING",0.25382,0.620448888888889,0.356194221522794,-0.000191272482289242,13,5,8,0.384615384615385,0.615384615384615
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.27364,0.659734794520548,-0.289429854674302,-0.0451154428711107,18,11,7,0.611111111111111,0.388888888888889
"KEGG_PHENYLALANINE_METABOLISM",0.30336,0.721504864864865,0.298026018640695,-0.00326136654108854,15,6,9,0.4,0.6
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.31404,0.727250526315789,0.247066335690546,0.00956330640736898,21,7,14,0.333333333333333,0.666666666666667
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.31094,0.727250526315789,-0.166278244350389,-0.0109027877853019,48,27,21,0.5625,0.4375
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.3256,0.744228571428571,-0.248292034540674,-0.0161254268433789,20,11,9,0.55,0.45
"KEGG_VEGF_SIGNALING_PATHWAY",0.33422,0.754137435897436,-0.144038236948131,-0.00865166385547358,58,29,29,0.5,0.5
"KEGG_TYPE_II_DIABETES_MELLITUS",0.34412,0.766647088607595,-0.187243488926444,-0.00473027101432957,33,17,16,0.515151515151515,0.484848484848485
"KEGG_MELANOGENESIS",0.35354,0.777788,-0.120094681696324,-0.00949046100386828,78,40,38,0.512820512820513,0.487179487179487
"KEGG_PATHWAYS_IN_CANCER",0.36892,0.801603950617284,-0.0627812791164093,-0.00734684951814189,272,137,135,0.503676470588235,0.496323529411765
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.3745,0.80285686746988,0.208612922531589,0.00874715813235223,23,8,15,0.347826086956522,0.652173913043478
"KEGG_TASTE_TRANSDUCTION",0.37862,0.80285686746988,0.247023473848327,0.00509067297140631,16,4,12,0.25,0.75
"KEGG_FOCAL_ADHESION",0.39302,0.813782588235294,-0.0749772427058939,-0.000308579707579303,172,86,86,0.5,0.5
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.38962,0.813782588235294,-0.241843071733765,-0.000280879656526961,16,6,10,0.375,0.625
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.4037,0.825581609195402,0.193106053101327,0.00792395911011431,24,10,14,0.416666666666667,0.583333333333333
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.4081,0.825581609195402,-0.203664438684076,-0.0291512709873761,21,11,10,0.523809523809524,0.476190476190476
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.42218,0.843327346938776,0.189892852709652,0.0132546006997051,23,8,15,0.347826086956522,0.652173913043478
"KEGG_N_GLYCAN_BIOSYNTHESIS",0.46958,0.843327346938776,-0.121652084527324,-0.0179503860445243,45,20,25,0.444444444444444,0.555555555555556
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.46622,0.843327346938776,-0.183803293748091,-0.0243497690428134,20,10,10,0.5,0.5
"KEGG_BUTANOATE_METABOLISM",0.4657,0.843327346938776,0.160297444446764,0.00500586732071103,26,13,13,0.5,0.5
"KEGG_RIBOFLAVIN_METABOLISM",0.4634,0.843327346938776,0.220167350449483,0.0108424191796607,14,6,8,0.428571428571429,0.571428571428571
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.45258,0.843327346938776,-0.104255030517385,-0.00620479980437621,68,40,28,0.588235294117647,0.411764705882353
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.46108,0.843327346938776,-0.111750883769261,-0.00323073867113004,57,29,28,0.508771929824561,0.491228070175439
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.4354,0.843327346938776,-0.0834337423647943,0.000662941862173472,115,59,56,0.51304347826087,0.48695652173913
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",0.43178,0.843327346938776,0.131344548619182,0.0127897153125103,47,20,27,0.425531914893617,0.574468085106383
"KEGG_COLORECTAL_CANCER",0.46756,0.843327346938776,-0.107522538914605,-0.00970460715096128,59,30,29,0.508474576271186,0.491525423728814
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",0.45638,0.843327346938776,-0.108770605851076,-0.0130333203828738,60,32,28,0.533333333333333,0.466666666666667
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.49748,0.847264,0.120289396620441,0.00593665685386689,40,16,24,0.4,0.6
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.50702,0.847264,-0.168276167112844,-0.0195959957954579,20,11,9,0.55,0.45
"KEGG_SPLICEOSOME",0.50606,0.847264,0.0684554299547396,-0.00448809896003293,124,53,71,0.42741935483871,0.57258064516129
"KEGG_ERBB_SIGNALING_PATHWAY",0.52622,0.847264,-0.082923725470784,-0.00208095044095388,75,35,40,0.466666666666667,0.533333333333333
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.49334,0.847264,-0.0812919448871762,-0.0185341608719837,92,48,44,0.521739130434783,0.478260869565217
"KEGG_AXON_GUIDANCE",0.52954,0.847264,-0.0676402519922663,3.69299173626168e-05,114,52,62,0.456140350877193,0.543859649122807
"KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.51714,0.847264,0.103669241600174,0.0209831611316084,50,24,26,0.48,0.52
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",0.50016,0.847264,0.210552494145583,0.0389105241008832,13,6,7,0.461538461538462,0.538461538461538
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",0.4971,0.847264,-0.117079843332628,-7.28053262320708e-05,43,20,23,0.465116279069767,0.534883720930233
"KEGG_LEISHMANIA_INFECTION",0.52302,0.847264,0.106433378783219,0.0123545921896466,46,24,22,0.521739130434783,0.478260869565217
"KEGG_NON_SMALL_CELL_LUNG_CANCER",0.50996,0.847264,-0.103452199455794,0.004705600926377,52,26,26,0.5,0.5
"KEGG_DILATED_CARDIOMYOPATHY",0.51648,0.847264,-0.0930709192277119,-0.015611113517667,63,34,29,0.53968253968254,0.46031746031746
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",0.53836,0.853615855855856,0.197888148402205,0.0225407481496759,12,7,5,0.583333333333333,0.416666666666667
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",0.57854,0.855655798319328,-0.171606644947704,-0.0184909087970373,13,7,6,0.538461538461538,0.461538461538462
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.5603,0.855655798319328,-0.0595916388730894,8.60224367073599e-05,127,59,68,0.464566929133858,0.535433070866142
"KEGG_CELL_CYCLE",0.55576,0.855655798319328,-0.0615586431660118,-0.00431162174889089,120,56,64,0.466666666666667,0.533333333333333
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.5744,0.855655798319328,-0.0572702813010823,-0.0114490431655171,127,62,65,0.488188976377953,0.511811023622047
"KEGG_ENDOCYTOSIS",0.57842,0.855655798319328,-0.0502509317472733,-0.0130175068030512,161,80,81,0.496894409937888,0.503105590062112
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",0.56156,0.855655798319328,0.0992907424824945,-0.00823404363471619,44,21,23,0.477272727272727,0.522727272727273
"KEGG_THYROID_CANCER",0.57162,0.855655798319328,0.121085170673484,-0.00175092874742813,28,12,16,0.428571428571429,0.571428571428571
"KEGG_ALLOGRAFT_REJECTION",0.55408,0.855655798319328,-0.182891242462467,-0.00880767907670871,13,9,4,0.692307692307692,0.307692307692308
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.5884,0.862986666666667,-0.0698655901694557,-0.00785861081074324,78,37,41,0.474358974358974,0.525641025641026
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.62242,0.869412063492063,0.0816135680809282,-0.000408259653441672,46,18,28,0.391304347826087,0.608695652173913
"KEGG_ABC_TRANSPORTERS",0.62008,0.869412063492063,0.103331670307972,-0.000774106193645993,30,13,17,0.433333333333333,0.566666666666667
"KEGG_PROTEIN_EXPORT",0.62042,0.869412063492063,-0.116598502642662,0.00518615066149627,23,7,16,0.304347826086957,0.695652173913043
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.60376,0.869412063492063,-0.0545024831183829,-0.00446978550721407,119,62,57,0.521008403361345,0.478991596638655
"KEGG_TYPE_I_DIABETES_MELLITUS",0.60084,0.869412063492063,-0.144101017283235,-0.0100630345386384,17,11,6,0.647058823529412,0.352941176470588
"KEGG_GRAFT_VERSUS_HOST_DISEASE",0.62064,0.869412063492063,-0.159021553826677,-0.0039189389133969,12,8,4,0.666666666666667,0.333333333333333
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.64506,0.883383565891473,-0.152771109283244,-0.012439112393047,11,6,5,0.545454545454545,0.454545454545455
"KEGG_REGULATION_OF_AUTOPHAGY",0.64084,0.883383565891473,0.123676907204558,0.00973289668497367,18,6,12,0.333333333333333,0.666666666666667
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.64748,0.883383565891473,-0.0648165308238884,-0.00239604168563788,65,34,31,0.523076923076923,0.476923076923077
"KEGG_BASAL_CELL_CARCINOMA",0.65564,0.887635692307692,-0.078305163947759,-0.0142751129632124,41,20,21,0.48780487804878,0.51219512195122
"KEGG_RENAL_CELL_CARCINOMA",0.66782,0.890426666666667,0.0605718973732592,0.0023642617035286,65,28,37,0.430769230769231,0.569230769230769
"KEGG_ACUTE_MYELOID_LEUKEMIA",0.66702,0.890426666666667,-0.0674023589591416,-0.00528001433837492,53,23,30,0.433962264150943,0.566037735849057
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.67804,0.891414117647059,-0.0985296647919024,-0.0194948494179503,22,10,12,0.454545454545455,0.545454545454545
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.68882,0.891414117647059,0.0844380670653335,-0.0171067568920931,29,14,15,0.482758620689655,0.517241379310345
"KEGG_ADHERENS_JUNCTION",0.6855,0.891414117647059,0.0556098987877601,-0.000628180580618257,70,35,35,0.5,0.5
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.68658,0.891414117647059,0.050495723858032,0.00573144047734143,83,36,47,0.433734939759036,0.566265060240964
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.6959,0.894002919708029,-0.0893341530301953,-0.0236595038250518,24,12,12,0.5,0.5
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.70758,0.902420869565217,0.0782723752911278,0.00616614417245817,29,12,17,0.413793103448276,0.586206896551724
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.71442,0.904589352517986,0.0700407186610772,0.00569860355576011,34,14,20,0.411764705882353,0.588235294117647
"KEGG_ETHER_LIPID_METABOLISM",0.75274,0.910882133333333,0.0809399606610097,-0.00457348613199776,19,10,9,0.526315789473684,0.473684210526316
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.77632,0.910882133333333,0.0575602355299489,-0.0187233877809592,31,16,15,0.516129032258065,0.483870967741935
"KEGG_LYSOSOME",0.77482,0.910882133333333,0.0308693742475221,0.000552861565642844,110,44,66,0.4,0.6
"KEGG_DORSO_VENTRAL_AXIS_FORMATION",0.764,0.910882133333333,0.0754010671176776,0.0108990288316652,20,12,8,0.6,0.4
"KEGG_NOTCH_SIGNALING_PATHWAY",0.74468,0.910882133333333,-0.0577968017416913,-0.00101333208261504,40,20,20,0.5,0.5
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",0.7495,0.910882133333333,-0.0770814063182657,-0.0150182155447701,22,11,11,0.5,0.5
"KEGG_GNRH_SIGNALING_PATHWAY",0.7644,0.910882133333333,-0.039308570595097,-0.00292030983227999,75,38,37,0.506666666666667,0.493333333333333
"KEGG_PANCREATIC_CANCER",0.77632,0.910882133333333,-0.0387098120432455,0.00137521722617374,67,29,38,0.432835820895522,0.567164179104478
"KEGG_PROSTATE_CANCER",0.74664,0.910882133333333,0.0408758193001336,0.00624930400145576,82,39,43,0.475609756097561,0.524390243902439
"KEGG_BLADDER_CANCER",0.77624,0.910882133333333,-0.0504090301150798,-0.000236445048549286,40,18,22,0.45,0.55
"KEGG_PRIMARY_IMMUNODEFICIENCY",0.77514,0.910882133333333,0.0630572653214381,-0.0110448220107808,27,14,13,0.518518518518518,0.481481481481481
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.78442,0.914290860927152,0.0647147040842969,-0.00148497775090559,23,12,11,0.521739130434783,0.478260869565217
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",0.79866,0.924764210526316,-0.0786986746254155,-0.00748576855046678,13,8,5,0.615384615384615,0.384615384615385
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.83462,0.92970329113924,0.0475634584583706,-0.0238657368400069,25,10,15,0.4,0.6
"KEGG_TYROSINE_METABOLISM",0.82176,0.92970329113924,0.0456827907059938,-0.00679865914015748,31,14,17,0.451612903225806,0.548387096774194
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.8334,0.92970329113924,-0.0676056880603856,-0.0452834240185709,12,6,6,0.5,0.5
"KEGG_CELL_ADHESION_MOLECULES_CAMS",0.83432,0.92970329113924,0.0257411687405144,0.0143712489095697,86,40,46,0.465116279069767,0.534883720930233
"KEGG_GAP_JUNCTION",0.82014,0.92970329113924,-0.0314307659187549,-0.00417668940171927,67,34,33,0.507462686567164,0.492537313432836
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.8197,0.92970329113924,0.0484540496175375,0.0215353878601442,28,13,15,0.464285714285714,0.535714285714286
"KEGG_NITROGEN_METABOLISM",0.8458,0.935286,-0.0583451444172753,0.00393946981906659,14,5,9,0.357142857142857,0.642857142857143
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.85026,0.935286,-0.0323925063817209,-0.0151277319218351,45,25,20,0.555555555555556,0.444444444444444
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.86378,0.938427654320988,-0.0213599012898294,0.00742324603051807,82,38,44,0.463414634146341,0.536585365853659
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.86166,0.938427654320988,0.023316820222631,-0.00607649809554951,73,33,40,0.452054794520548,0.547945205479452
"KEGG_SPHINGOLIPID_METABOLISM",0.87882,0.943123902439024,-0.0299165394212522,0.000615012439020488,34,18,16,0.529411764705882,0.470588235294118
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",0.87754,0.943123902439024,-0.0251016973089001,-0.00537786666533148,49,23,26,0.469387755102041,0.530612244897959
"KEGG_TIGHT_JUNCTION",0.90524,0.959772530120482,-0.0133832743511709,0.000132799745632956,101,47,54,0.465346534653465,0.534653465346535
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.90228,0.959772530120482,-0.0183810930012497,-0.00739355632055356,58,32,26,0.551724137931034,0.448275862068966
"KEGG_GALACTOSE_METABOLISM",0.94152,0.971581754385965,0.0175925086574196,0.00566338283278563,21,8,13,0.380952380952381,0.619047619047619
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.94398,0.971581754385965,0.0102510537966304,-3.60532982694606e-05,58,30,28,0.517241379310345,0.482758620689655
"KEGG_RETINOL_METABOLISM",0.93328,0.971581754385965,-0.0203162675332121,-0.00823849099649279,20,10,10,0.5,0.5
"KEGG_PEROXISOME",0.9356,0.971581754385965,0.0112903191025131,-0.0037041884850633,68,24,44,0.352941176470588,0.647058823529412
"KEGG_ENDOMETRIAL_CANCER",0.9248,0.971581754385965,-0.015458817438303,-0.00228394146379287,49,24,25,0.489795918367347,0.510204081632653
"KEGG_AUTOIMMUNE_THYROID_DISEASE",0.96636,0.988833488372093,-0.0122883133795106,0.0294748209573724,16,9,7,0.5625,0.4375
"KEGG_STEROID_BIOSYNTHESIS",0.98822,0.99026,0.00429288126056615,-0.00143743972070191,17,9,8,0.529411764705882,0.470588235294118
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.98184,0.99026,0.005884999993223,0.00429098305667989,18,7,11,0.388888888888889,0.611111111111111
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.99026,0.99026,0.00148852868201988,0.00727382471307892,90,40,50,0.444444444444444,0.555555555555556
"KEGG_CIRCADIAN_RHYTHM_MAMMAL",0.98754,0.99026,0.00515768415224622,-0.0145091979369275,13,5,8,0.384615384615385,0.615384615384615
