"","p.val","adj.p.val","test.statistic","fold.change","num.genes","num.genes.dn","num.genes.up","percentage.dn","percentage.up"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.11704,0.307448358208955,-0.248061872009359,-0.0103139825195331,65,35,30,0.538461538461538,0.461538461538462
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.13246,0.319355616438356,-0.267682756410539,-0.0273029401637791,51,35,16,0.686274509803922,0.313725490196078
"KEGG_SPLICEOSOME",0.12384,0.319355616438356,0.177166784671673,0.00368892548322779,124,50,74,0.403225806451613,0.596774193548387
"KEGG_MTOR_SIGNALING_PATHWAY",0.12944,0.319355616438356,-0.281471214609712,-0.0168573767827212,47,26,21,0.553191489361702,0.446808510638298
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.12884,0.319355616438356,-0.277181147540958,-0.0190080305625567,48,28,20,0.583333333333333,0.416666666666667
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",0.13224,0.319355616438356,-0.292722156845211,-0.0189751005240653,43,24,19,0.558139534883721,0.441860465116279
"KEGG_MELANOMA",0.12876,0.319355616438356,-0.27213378246676,-0.00893227325698843,51,26,25,0.509803921568627,0.490196078431373
"KEGG_DORSO_VENTRAL_AXIS_FORMATION",0.15566,0.367394133333333,-0.400294260578093,-0.0274095485534614,20,13,7,0.65,0.35
"KEGG_NOTCH_SIGNALING_PATHWAY",0.15656,0.367394133333333,-0.287741983148714,-0.0260736482996708,40,25,15,0.625,0.375
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.1632,0.375015384615385,-0.361037843070387,-0.0371961303788121,24,16,8,0.666666666666667,0.333333333333333
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.16582,0.375015384615385,-0.157810542497212,-0.00193139940010699,127,67,60,0.52755905511811,0.47244094488189
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.1662,0.375015384615385,-0.231223861127515,-0.0111240571398292,59,33,26,0.559322033898305,0.440677966101695
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.17554,0.386188,0.368486216288124,0.0293049759512806,22,7,15,0.318181818181818,0.681818181818182
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.17418,0.386188,0.321939926713593,0.0328097993919221,29,13,16,0.448275862068966,0.551724137931034
"KEGG_PRION_DISEASES",0.17784,0.386417777777778,0.349827193230295,0.00812129441509169,24,8,16,0.333333333333333,0.666666666666667
"KEGG_GLYCEROLIPID_METABOLISM",0.18876,0.401661686746988,0.26560748478154,0.0225279680638465,40,17,23,0.425,0.575
"KEGG_VEGF_SIGNALING_PATHWAY",0.18942,0.401661686746988,-0.219084572939405,-0.0156194049862366,58,33,25,0.568965517241379,0.431034482758621
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.19212,0.402537142857143,0.343708995659923,0.0379077144556362,23,8,15,0.347826086956522,0.652173913043478
"KEGG_SPHINGOLIPID_METABOLISM",0.20302,0.41519816091954,-0.275458323199212,-0.0253759967697209,34,21,13,0.617647058823529,0.382352941176471
"KEGG_BLADDER_CANCER",0.20358,0.41519816091954,-0.255559269880047,-0.0125529557824859,40,22,18,0.55,0.45
"KEGG_NON_SMALL_CELL_LUNG_CANCER",0.20524,0.41519816091954,-0.222996884805737,0.00139912769562239,52,26,26,0.5,0.5
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.215,0.420444444444444,0.248595144007475,0.0141403451577775,40,17,23,0.425,0.575
"KEGG_PROTEIN_EXPORT",0.21192,0.420444444444444,0.327574404739062,0.0235467642930441,23,9,14,0.391304347826087,0.608695652173913
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.21466,0.420444444444444,-0.191941704879255,-0.0134451608099009,68,43,25,0.632352941176471,0.367647058823529
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.21882,0.423212307692308,0.318093197242586,0.0315090776603075,24,6,18,0.25,0.75
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.24178,0.462535652173913,0.237342246265739,0.0120948679178633,39,15,24,0.384615384615385,0.615384615384615
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.25094,0.466048,0.2908960145291,0.0256214183235951,25,12,13,0.48,0.52
"KEGG_NON_HOMOLOGOUS_END_JOINING",0.25156,0.466048,0.397950926815867,-0.0134713796626446,13,6,7,0.461538461538462,0.538461538461538
"KEGG_ERBB_SIGNALING_PATHWAY",0.24668,0.466048,-0.168653415106597,-0.00671477857709278,75,39,36,0.52,0.48
"KEGG_BASE_EXCISION_REPAIR",0.26704,0.489573333333333,0.246487348925332,0.0258492863024141,33,15,18,0.454545454545455,0.545454545454545
"KEGG_TYROSINE_METABOLISM",0.27728,0.490512,0.247179557837782,0.0209410098013344,31,15,16,0.483870967741935,0.516129032258065
"KEGG_OTHER_GLYCAN_DEGRADATION",0.27458,0.490512,0.35273856040841,0.0221819326294183,15,7,8,0.466666666666667,0.533333333333333
"KEGG_PYRUVATE_METABOLISM",0.27462,0.490512,0.235203223769994,0.016968726577111,35,12,23,0.342857142857143,0.657142857142857
"KEGG_TASTE_TRANSDUCTION",0.2787,0.490512,0.339137621907095,0.0116805656426667,16,6,10,0.375,0.625
"KEGG_REGULATION_OF_AUTOPHAGY",0.2844,0.495588118811881,0.317689291068364,0.0273915227712656,18,6,12,0.333333333333333,0.666666666666667
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.29746,0.510024077669903,0.286243589943932,0.0221092039746074,21,10,11,0.476190476190476,0.523809523809524
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",0.29848,0.510024077669903,-0.360376178209774,-0.0233588578230734,13,6,7,0.461538461538462,0.538461538461538
"KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.31168,0.527458461538462,0.181291125532187,0.00965090962392329,50,19,31,0.38,0.62
"KEGG_ABC_TRANSPORTERS",0.3154,0.528670476190476,-0.231777178190919,-0.0194047005991143,30,17,13,0.566666666666667,0.433333333333333
"KEGG_HISTIDINE_METABOLISM",0.3242,0.535492110091743,0.254276261081692,0.00637117943000699,24,10,14,0.416666666666667,0.583333333333333
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.32838,0.535492110091743,-0.291794697751438,-0.0392626220857429,18,11,7,0.611111111111111,0.388888888888889
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.33046,0.535492110091743,-0.348907320019602,-0.000262107514607089,12,5,7,0.416666666666667,0.583333333333333
"KEGG_ENDOMETRIAL_CANCER",0.33164,0.535492110091743,-0.176374675996513,-0.0133742618959628,49,24,25,0.489795918367347,0.510204081632653
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.37648,0.591611428571429,-0.147584685343588,-0.00713280718724847,58,31,27,0.53448275862069,0.46551724137931
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.37614,0.591611428571429,-0.12604192715782,-0.00217084732623096,82,43,39,0.524390243902439,0.475609756097561
"KEGG_DILATED_CARDIOMYOPATHY",0.37252,0.591611428571429,-0.143163172945325,-0.0147092531768269,63,33,30,0.523809523809524,0.476190476190476
"KEGG_CELL_CYCLE",0.38168,0.594475044247788,0.102362103014007,0.00397648408004801,120,61,59,0.508333333333333,0.491666666666667
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.4019,0.609779310344828,-0.112056009907444,-0.0224884521113065,92,49,43,0.532608695652174,0.467391304347826
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",0.40028,0.609779310344828,0.194673475769354,0.0188495692262401,30,10,20,0.333333333333333,0.666666666666667
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.40088,0.609779310344828,0.159578177623587,0.00265143878319167,45,19,26,0.422222222222222,0.577777777777778
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",0.40564,0.610193504273504,-0.153464286268354,-0.00118952641004057,47,24,23,0.51063829787234,0.48936170212766
"KEGG_PHENYLALANINE_METABOLISM",0.4163,0.615704201680672,0.264645292935708,0.00288220027399993,15,7,8,0.466666666666667,0.533333333333333
"KEGG_MELANOGENESIS",0.41396,0.615704201680672,-0.118630655240408,-0.00882717175717793,78,39,39,0.5,0.5
"KEGG_PANCREATIC_CANCER",0.43736,0.641461333333333,-0.120951229056436,-0.00238094216156167,67,34,33,0.507462686567164,0.492537313432836
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.44378,0.645498181818182,-0.0893827850494589,-0.0105337501724586,119,57,62,0.478991596638655,0.521008403361345
"KEGG_APOPTOSIS",0.44954,0.648516721311475,-0.11248782138545,5.40195831338041e-05,74,35,39,0.472972972972973,0.527027027027027
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.46772,0.66294272,-0.122411143105528,-0.0021115226209254,57,30,27,0.526315789473684,0.473684210526316
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.46834,0.66294272,0.173401356811837,0.0374536745286477,28,11,17,0.392857142857143,0.607142857142857
"KEGG_COLORECTAL_CANCER",0.47084,0.66294272,-0.118851442411279,-0.00957322347796454,59,30,29,0.508474576271186,0.491525423728814
"KEGG_TIGHT_JUNCTION",0.47666,0.665810793650794,-0.089388552187654,0.00302900732782276,101,48,53,0.475247524752475,0.524752475247525
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.48724,0.675230236220472,0.247836644386267,-0.00163403742912364,12,6,6,0.5,0.5
"KEGG_GALACTOSE_METABOLISM",0.49516,0.680845,0.188097528370189,0.0227571176020905,21,9,12,0.428571428571429,0.571428571428571
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.50918,0.69469519379845,0.183811263888465,0.0509177499723461,20,9,11,0.45,0.55
"KEGG_TYPE_II_DIABETES_MELLITUS",0.52966,0.717078153846154,-0.136719786966499,0.0165964329479645,33,14,19,0.424242424242424,0.575757575757576
"KEGG_OLFACTORY_TRANSDUCTION",0.54316,0.729741679389313,-0.195357101442813,-0.0170520992273117,15,7,8,0.466666666666667,0.533333333333333
"KEGG_STEROID_BIOSYNTHESIS",0.5543,0.739066666666667,-0.179346316834187,-0.0100141365037723,17,10,7,0.588235294117647,0.411764705882353
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.57118,0.741943529411765,0.147358979664463,0.012588199170865,23,9,14,0.391304347826087,0.608695652173913
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.5697,0.741943529411765,-0.159082044104405,-0.0182940260622878,20,12,8,0.6,0.4
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.57332,0.741943529411765,-0.075709871249764,0.00856649042108437,90,47,43,0.522222222222222,0.477777777777778
"KEGG_PRIMARY_IMMUNODEFICIENCY",0.56448,0.741943529411765,0.138859701122635,-0.000451260199338693,27,12,15,0.444444444444444,0.555555555555556
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",0.59758,0.76769401459854,-0.180074052894291,-0.0186155589520326,13,8,5,0.615384615384615,0.384615384615385
"KEGG_BASAL_CELL_CARCINOMA",0.60316,0.769247536231884,-0.102932538453029,-0.00554280138204804,41,23,18,0.560975609756098,0.439024390243902
"KEGG_RIBOFLAVIN_METABOLISM",0.61484,0.778502446043165,0.168422197031506,0.0110863690061408,14,6,8,0.428571428571429,0.571428571428571
"KEGG_PROSTATE_CANCER",0.62366,0.784029714285714,-0.0688183382408675,-0.00244047542207142,82,38,44,0.463414634146341,0.536585365853659
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.64366,0.803433758865248,0.171797517542628,0.028653651240013,11,4,7,0.363636363636364,0.636363636363636
"KEGG_BASAL_TRANSCRIPTION_FACTORS",0.65614,0.807556923076923,-0.101829272345253,-0.014219596651574,30,14,16,0.466666666666667,0.533333333333333
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.65212,0.807556923076923,-0.09740171986714,-0.00415464063440366,34,19,15,0.558823529411765,0.441176470588235
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.6656,0.811275034482759,-0.126885321607061,-0.0111730885249311,18,11,7,0.611111111111111,0.388888888888889
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.66838,0.811275034482759,0.0600629195651655,0.017141132103834,86,41,45,0.476744186046512,0.523255813953488
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.69366,0.830935510204082,0.100674332034918,0.00655239784512219,24,13,11,0.541666666666667,0.458333333333333
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",0.69402,0.830935510204082,0.13627712681948,0.00668071323954504,13,3,10,0.230769230769231,0.769230769230769
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.71128,0.845846486486487,0.0518235051869353,0.0104624086491016,83,40,43,0.481927710843373,0.518072289156627
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",0.7236,0.854722147651007,-0.0942354321615171,-0.0125822585955925,22,14,8,0.636363636363636,0.363636363636364
"KEGG_PATHWAYS_IN_CANCER",0.73434,0.855919470198675,-0.0265977421188634,-0.00624138323629451,272,140,132,0.514705882352941,0.485294117647059
"KEGG_RENAL_CELL_CARCINOMA",0.73192,0.855919470198675,0.0541538425399451,0.00285110431366002,65,31,34,0.476923076923077,0.523076923076923
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",0.74512,0.86277052631579,0.11623170589274,0.00213569357135635,12,6,6,0.5,0.5
"KEGG_OOCYTE_MEIOSIS",0.76056,0.874892549019608,-0.039877773244944,-0.00920175434469736,96,44,52,0.458333333333333,0.541666666666667
"KEGG_N_GLYCAN_BIOSYNTHESIS",0.77918,0.890491428571428,-0.0523509721223105,-0.00559239120642681,45,21,24,0.466666666666667,0.533333333333333
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",0.81574,0.926259612903226,-0.0452932392611334,-0.0201932926744647,44,20,24,0.454545454545455,0.545454545454545
"KEGG_RETINOL_METABOLISM",0.8366,0.926508,0.057734718896855,0.0145749187391597,20,10,10,0.5,0.5
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.84228,0.926508,0.0560801246957452,-0.00981875483917054,21,10,11,0.476190476190476,0.523809523809524
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.83072,0.926508,-0.0318947067169505,-0.0124285448305892,73,35,38,0.479452054794521,0.520547945205479
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.83734,0.926508,0.0647652259752197,0.0307991076811691,16,8,8,0.5,0.5
"KEGG_THYROID_CANCER",0.83122,0.926508,-0.0506963056129859,-0.0103281402857957,28,12,16,0.428571428571429,0.571428571428571
"KEGG_LEISHMANIA_INFECTION",0.85276,0.932209689440994,0.0342781046049425,0.0108683498746978,46,25,21,0.543478260869565,0.456521739130435
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.87514,0.938325333333333,0.0414721397198193,0.000168029893038635,23,10,13,0.434782608695652,0.565217391304348
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.87774,0.938325333333333,-0.0379641863232504,-0.0148967151839321,25,14,11,0.56,0.44
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.87968,0.938325333333333,-0.0172182215648933,-0.00854972307494165,127,58,69,0.456692913385827,0.543307086614173
"KEGG_ADHERENS_JUNCTION",0.87,0.938325333333333,-0.025286332867963,-0.00126685489211273,70,37,33,0.528571428571429,0.471428571428571
"KEGG_ETHER_LIPID_METABOLISM",0.89184,0.939903233532934,0.038933742079099,-0.00161117465027709,19,9,10,0.473684210526316,0.526315789473684
"KEGG_NITROGEN_METABOLISM",0.89024,0.939903233532934,-0.0456731594078914,0.0141466479526574,14,8,6,0.571428571428571,0.428571428571429
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.9093,0.944167529411765,0.0234713051646769,0.00862304751019948,39,20,19,0.512820512820513,0.487179487179487
"KEGG_CIRCADIAN_RHYTHM_MAMMAL",0.91198,0.944167529411765,-0.0374107508808272,-0.00627668125641789,13,7,6,0.538461538461538,0.461538461538462
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.91154,0.944167529411765,0.0182128896372228,-0.000465731737591482,58,30,28,0.517241379310345,0.482758620689655
"KEGG_LYSINE_DEGRADATION",0.92264,0.949617777777778,-0.0185886998090222,0.00298229145037596,43,18,25,0.418604651162791,0.581395348837209
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.94708,0.96448,-0.0128172581030533,0.0182058838875836,46,20,26,0.434782608695652,0.565217391304348
"KEGG_LYSOSOME",0.94804,0.96448,0.0076552274535952,0.0034474603404254,110,50,60,0.454545454545455,0.545454545454545
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.96654,0.972063085714286,0.00974522912725964,0.00529092122194505,29,14,15,0.482758620689655,0.517241379310345
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.96418,0.972063085714286,0.00821405609297318,-0.00520655885262802,46,24,22,0.521739130434783,0.478260869565217
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",0.97682,0.97682,0.00511024391114836,-0.0121850860154892,49,28,21,0.571428571428571,0.428571428571429
