"","p.val","adj.p.val","test.statistic","fold.change","num.genes","num.genes.dn","num.genes.up","percentage.dn","percentage.up"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.00186,0.0251815384615385,0.589211550497886,0.0932821035762046,58,16,42,0.275862068965517,0.724137931034483
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.00438,0.0550628571428571,0.623819682032606,0.0826182980652765,45,16,29,0.355555555555556,0.644444444444444
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.00556,0.0575623529411765,0.949334908148765,0.143305818023576,18,4,14,0.222222222222222,0.777777777777778
"KEGG_RIBOFLAVIN_METABOLISM",0.0052,0.0575623529411765,1.0951528573182,0.157971312941553,14,1,13,0.0714285714285714,0.928571428571429
"KEGG_P53_SIGNALING_PATHWAY",0.00554,0.0575623529411765,0.501773623032722,0.0592990413594187,64,21,43,0.328125,0.671875
"KEGG_ABC_TRANSPORTERS",0.00622,0.0608177777777778,0.723344420006487,0.116198635940013,30,7,23,0.233333333333333,0.766666666666667
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.0078,0.0653714285714286,1.10747078800762,0.175116736648172,12,1,11,0.0833333333333333,0.916666666666667
"KEGG_RIBOSOME",0.0076,0.0653714285714286,0.417340901509775,0.0378228431067942,85,33,52,0.388235294117647,0.611764705882353
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",0.00738,0.0653714285714286,-0.583741306191383,-0.056471682559767,44,29,15,0.659090909090909,0.340909090909091
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.01296,0.10368,0.736336118576979,0.127535329061363,24,6,18,0.25,0.75
"KEGG_CALCIUM_SIGNALING_PATHWAY",0.017,0.130086956521739,0.337671519965798,0.0516971004803356,104,42,62,0.403846153846154,0.596153846153846
"KEGG_TGF_BETA_SIGNALING_PATHWAY",0.01994,0.1403776,0.388065369950336,0.0400554679699516,75,32,43,0.426666666666667,0.573333333333333
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",0.01974,0.1403776,-0.547687648668592,-0.088119545104928,38,25,13,0.657894736842105,0.342105263157895
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",0.02288,0.144948571428571,0.92138254945543,0.0841369399589591,13,4,9,0.307692307692308,0.692307692307692
"KEGG_BUTANOATE_METABOLISM",0.02306,0.144948571428571,-0.639431824409181,-0.0705433139578581,26,16,10,0.615384615384615,0.384615384615385
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.02168,0.144948571428571,0.441654892420636,0.0536933671862315,57,16,41,0.280701754385965,0.719298245614035
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.02412,0.146383448275862,0.340640112259877,0.0706329858262125,92,39,53,0.423913043478261,0.576086956521739
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.02576,0.151125333333333,0.726035264431961,0.104066421461325,20,5,15,0.25,0.75
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.0279,0.15345,-0.468240109804616,-0.0528799247923586,46,29,17,0.630434782608696,0.369565217391304
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.02758,0.15345,0.422720314532831,0.059238250646921,58,20,38,0.344827586206897,0.655172413793103
"KEGG_RENAL_CELL_CARCINOMA",0.03458,0.184426666666667,0.380317707683231,0.0376193612991421,65,23,42,0.353846153846154,0.646153846153846
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",0.03952,0.198729142857143,0.824495512996465,0.0993550614423243,13,5,8,0.384615384615385,0.615384615384615
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",0.0384,0.198729142857143,-0.437064728439304,-0.0408805414873261,47,28,19,0.595744680851064,0.404255319148936
"KEGG_TYROSINE_METABOLISM",0.0488,0.238577777777778,0.516545950128012,0.0661936739667266,31,12,19,0.387096774193548,0.612903225806452
"KEGG_LYSINE_DEGRADATION",0.0541,0.250568421052632,-0.424062624331303,-0.0463071081330497,43,25,18,0.581395348837209,0.418604651162791
"KEGG_BASE_EXCISION_REPAIR",0.05296,0.250568421052632,-0.488511490426317,-0.0467390058765922,33,19,14,0.575757575757576,0.424242424242424
"KEGG_MELANOMA",0.05634,0.254252307692308,0.388441338331137,0.0317505376353135,51,18,33,0.352941176470588,0.647058823529412
"KEGG_PANCREATIC_CANCER",0.05848,0.257312,0.335698331776845,0.0347980923829991,67,24,43,0.358208955223881,0.641791044776119
"KEGG_OXIDATIVE_PHOSPHORYLATION",0.06354,0.272757073170732,0.252428142130837,0.023613148225745,113,48,65,0.424778761061947,0.575221238938053
"KEGG_OOCYTE_MEIOSIS",0.06686,0.280175238095238,0.271162926212985,0.028269952557965,96,40,56,0.416666666666667,0.583333333333333
"KEGG_PROTEASOME",0.06894,0.282173023255814,-0.421580782224997,-0.0667683846794283,40,25,15,0.625,0.375
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.08364,0.327125333333333,0.751614053276609,0.102687026449826,11,2,9,0.181818181818182,0.818181818181818
"KEGG_REGULATION_OF_AUTOPHAGY",0.08294,0.327125333333333,0.589787501302941,0.0817034032578847,18,6,12,0.333333333333333,0.666666666666667
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.09176,0.343611914893617,0.339678487937672,0.0281521797065813,51,16,35,0.313725490196078,0.686274509803922
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.09014,0.343611914893617,0.307826737736402,0.0250138789157519,64,25,39,0.390625,0.609375
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.09416,0.345253333333333,0.435393001377352,0.0236012482769427,31,10,21,0.32258064516129,0.67741935483871
"KEGG_PEROXISOME",0.09918,0.356238367346939,0.292415179811425,0.0250978324040917,68,24,44,0.352941176470588,0.647058823529412
"KEGG_GAP_JUNCTION",0.10486,0.3691072,0.286460472440601,0.0286594769637734,67,31,36,0.462686567164179,0.537313432835821
"KEGG_MTOR_SIGNALING_PATHWAY",0.10838,0.374017254901961,0.339940548967152,0.0534745039360222,47,17,30,0.361702127659574,0.638297872340426
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",0.11096,0.375556923076923,0.66164414190414,0.112178030362457,12,3,9,0.25,0.75
"KEGG_DNA_REPLICATION",0.11318,0.375843018867925,-0.391110897727657,-0.028613275694684,34,20,14,0.588235294117647,0.411764705882353
"KEGG_PHENYLALANINE_METABOLISM",0.12052,0.392805925925926,0.581721889147777,0.0697775259893155,15,8,7,0.533333333333333,0.466666666666667
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.136,0.421411929824561,0.450928344581257,0.0826089568511207,23,9,14,0.391304347826087,0.608695652173913
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.13648,0.421411929824561,0.190692454475347,0.0216253080588252,127,58,69,0.456692913385827,0.543307086614173
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",0.13514,0.421411929824561,0.310266716847811,0.073020021562061,49,21,28,0.428571428571429,0.571428571428571
"KEGG_BLADDER_CANCER",0.14222,0.431564137931034,0.336532249936462,0.0394103647432756,40,17,23,0.425,0.575
"KEGG_PROTEIN_EXPORT",0.15426,0.452233442622951,-0.429639404856191,-0.0475930097394688,23,15,8,0.652173913043478,0.347826086956522
"KEGG_OLFACTORY_TRANSDUCTION",0.15366,0.452233442622951,-0.535355332705826,-0.0981605560595481,15,8,7,0.533333333333333,0.466666666666667
"KEGG_PARKINSONS_DISEASE",0.15674,0.452233442622951,0.19368050338985,0.00988681830574172,112,50,62,0.446428571428571,0.553571428571429
"KEGG_ADHERENS_JUNCTION",0.16514,0.468784516129032,0.239178265504944,0.0346259066903518,70,35,35,0.5,0.5
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.1754,0.469013333333333,0.427213531702674,0.0726168544774346,21,8,13,0.380952380952381,0.619047619047619
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.17366,0.469013333333333,0.290958649180591,0.046396087536405,46,17,29,0.369565217391304,0.630434782608696
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.169,0.469013333333333,0.374834209445852,0.0622197735148311,28,7,21,0.25,0.75
"KEGG_ALZHEIMERS_DISEASE",0.17588,0.469013333333333,0.162890513523346,0.00388660258708672,144,69,75,0.479166666666667,0.520833333333333
"KEGG_BASAL_TRANSCRIPTION_FACTORS",0.18854,0.495129411764706,-0.348408548676367,-0.0282606989976054,30,16,14,0.533333333333333,0.466666666666667
"KEGG_AXON_GUIDANCE",0.1913,0.495129411764706,0.178677605285673,0.0251320193252561,114,53,61,0.464912280701754,0.535087719298246
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.22668,0.5319424,0.363907925375503,0.0480971561435852,23,9,14,0.391304347826087,0.608695652173913
"KEGG_GLUTATHIONE_METABOLISM",0.21534,0.5319424,0.284072347489834,0.0277426716910411,40,15,25,0.375,0.625
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.22182,0.5319424,0.395176066075896,0.0907680706985536,20,10,10,0.5,0.5
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.22088,0.5319424,0.509912712799631,0.0710002756930095,12,3,9,0.25,0.75
"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",0.22446,0.5319424,-0.279055658214698,-0.0278832542906996,40,24,16,0.6,0.4
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",0.21814,0.5319424,0.379769490418849,0.0531490885990134,22,8,14,0.363636363636364,0.636363636363636
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",0.20932,0.5319424,-0.503532538167731,-0.0732401743587301,13,9,4,0.692307692307692,0.307692307692308
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.23192,0.537077894736842,0.181963327959915,0.015904537233853,90,35,55,0.388888888888889,0.611111111111111
"KEGG_CITRATE_CYCLE_TCA_CYCLE",0.23842,0.54496,0.317490987923621,0.0226015608995595,29,12,17,0.413793103448276,0.586206896551724
"KEGG_ONE_CARBON_POOL_BY_FOLATE",0.24414,0.545956455696203,-0.452031648610766,-0.0483960112321963,14,10,4,0.714285714285714,0.285714285714286
"KEGG_ECM_RECEPTOR_INTERACTION",0.24506,0.545956455696203,-0.201867312479948,-0.0337081913600207,69,43,26,0.623188405797101,0.376811594202899
"KEGG_GALACTOSE_METABOLISM",0.25334,0.550467160493827,0.362358535640189,0.0510495744793542,21,6,15,0.285714285714286,0.714285714285714
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.25142,0.550467160493827,0.152963552353279,0.00717198102068117,119,55,64,0.46218487394958,0.53781512605042
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.2613,0.560839024390244,0.326355639879389,0.0654459779561959,25,9,16,0.36,0.64
"KEGG_MAPK_SIGNALING_PATHWAY",0.26908,0.570579277108434,0.111445954683167,0.00852734834430357,206,91,115,0.441747572815534,0.558252427184466
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.30246,0.571737872340426,0.325079458650686,0.05831940862208,21,8,13,0.380952380952381,0.619047619047619
"KEGG_STEROID_BIOSYNTHESIS",0.29472,0.571737872340426,0.368907885351131,0.0250479944535555,17,6,11,0.352941176470588,0.647058823529412
"KEGG_RNA_POLYMERASE",0.27988,0.571737872340426,-0.295946722011258,-0.0213207813711854,28,17,11,0.607142857142857,0.392857142857143
"KEGG_MISMATCH_REPAIR",0.3046,0.571737872340426,-0.31533969393169,-0.0220642275587228,22,12,10,0.545454545454545,0.454545454545455
"KEGG_JAK_STAT_SIGNALING_PATHWAY",0.29442,0.571737872340426,0.165759003118468,0.0470146897847984,84,31,53,0.369047619047619,0.630952380952381
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.29682,0.571737872340426,0.162393150010527,0.0270144764708672,86,37,49,0.430232558139535,0.569767441860465
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.30082,0.571737872340426,0.116426448556703,0.0198083780935874,167,78,89,0.467065868263473,0.532934131736527
"KEGG_INSULIN_SIGNALING_PATHWAY",0.30536,0.571737872340426,0.136311466793869,0.0122764891805484,119,49,70,0.411764705882353,0.588235294117647
"KEGG_LEISHMANIA_INFECTION",0.2863,0.571737872340426,0.229049403727124,0.0486793836020691,46,18,28,0.391304347826087,0.608695652173913
"KEGG_GLIOMA",0.28824,0.571737872340426,0.200988127581709,0.0257124858298093,59,22,37,0.372881355932203,0.627118644067797
"KEGG_NON_SMALL_CELL_LUNG_CANCER",0.28564,0.571737872340426,0.215471773489348,0.0259834313406715,52,21,31,0.403846153846154,0.596153846153846
"KEGG_PROPANOATE_METABOLISM",0.30924,0.572907789473684,-0.274114009474276,-0.0397040031999418,29,16,13,0.551724137931034,0.448275862068966
"KEGG_NITROGEN_METABOLISM",0.32458,0.595063333333333,0.381330129995595,0.0568164537041164,14,6,8,0.428571428571429,0.571428571428571
"KEGG_SELENOAMINO_ACID_METABOLISM",0.3362,0.597688888888889,0.285813174354472,0.0686465125406426,24,9,15,0.375,0.625
"KEGG_PPAR_SIGNALING_PATHWAY",0.33596,0.597688888888889,0.193420978579183,0.0218004497838704,52,19,33,0.365384615384615,0.634615384615385
"KEGG_PATHWAYS_IN_CANCER",0.3318,0.597688888888889,0.0856731763602752,0.0089148664621988,272,124,148,0.455882352941176,0.544117647058823
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.34638,0.608131764705882,-0.218292613771383,-0.00452367867247493,39,22,17,0.564102564102564,0.435897435897436
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.35114,0.608131764705882,0.182855869223273,0.0310943437854439,55,20,35,0.363636363636364,0.636363636363636
"KEGG_SMALL_CELL_LUNG_CANCER",0.35244,0.608131764705882,0.150924198770258,0.024890267604063,80,34,46,0.425,0.575
"KEGG_MELANOGENESIS",0.38306,0.654549126213592,0.142578777108257,0.000113739897779994,78,32,46,0.41025641025641,0.58974358974359
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.39282,0.664772307692308,-0.211022599167847,-0.0502260577538255,34,18,16,0.529411764705882,0.470588235294118
"KEGG_TIGHT_JUNCTION",0.40238,0.668102641509434,-0.120294574291875,-0.0173899339395373,101,52,49,0.514851485148515,0.485148514851485
"KEGG_PROSTATE_CANCER",0.3992,0.668102641509434,-0.13539316588346,-0.0274974758995218,82,42,40,0.51219512195122,0.48780487804878
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.42068,0.673088,-0.218745511295922,-0.0146403424209287,29,14,15,0.482758620689655,0.517241379310345
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",0.41518,0.673088,-0.327754685625358,-0.0430725641083261,13,7,6,0.538461538461538,0.461538461538462
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.42028,0.673088,0.254814770149067,0.0558376753492187,21,9,12,0.428571428571429,0.571428571428571
"KEGG_CELL_CYCLE",0.41654,0.673088,0.108274625127197,0.0117327985313114,120,52,68,0.433333333333333,0.566666666666667
"KEGG_GNRH_SIGNALING_PATHWAY",0.4289,0.680057657657658,0.132412393809123,0.0195480137972671,75,29,46,0.386666666666667,0.613333333333333
"KEGG_GLYCEROLIPID_METABOLISM",0.44736,0.690991304347826,0.174717001439563,0.0108153518514119,40,14,26,0.35,0.65
"KEGG_RETINOL_METABOLISM",0.44502,0.690991304347826,-0.245684731076972,-0.0587205186208813,20,13,7,0.65,0.35
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.44946,0.690991304347826,0.133632438331066,0.00707223169225003,68,25,43,0.367647058823529,0.632352941176471
"KEGG_COLORECTAL_CANCER",0.4515,0.690991304347826,0.142454506451802,0.0042390314242415,59,27,32,0.457627118644068,0.542372881355932
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.46236,0.695515897435897,-0.216012066198212,-0.0171140108009066,24,13,11,0.541666666666667,0.458333333333333
"KEGG_PRIMARY_IMMUNODEFICIENCY",0.46104,0.695515897435897,-0.206823865235349,-0.0572068903448453,27,11,16,0.407407407407407,0.592592592592593
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.47174,0.703612203389831,-0.165048025319206,-0.0328185801661221,40,19,21,0.475,0.525
"KEGG_NON_HOMOLOGOUS_END_JOINING",0.48926,0.720954666666667,0.276731350875605,0.0549155375845148,13,4,9,0.307692307692308,0.692307692307692
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.49156,0.720954666666667,-0.0931447747547413,-0.0134073074421463,115,55,60,0.478260869565217,0.521739130434783
"KEGG_CHRONIC_MYELOID_LEUKEMIA",0.52548,0.764334545454545,0.108991053767031,0.00495158496674586,71,28,43,0.394366197183099,0.605633802816901
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",0.54638,0.788220327868852,0.133340938271506,-0.0100085241478237,43,18,25,0.418604651162791,0.581395348837209
"KEGG_ERBB_SIGNALING_PATHWAY",0.56678,0.79376,0.0954648455998129,0.00951681310213341,75,31,44,0.413333333333333,0.586666666666667
"KEGG_DORSO_VENTRAL_AXIS_FORMATION",0.56178,0.79376,0.186463377752911,0.0164331765516134,20,9,11,0.45,0.55
"KEGG_PRION_DISEASES",0.56682,0.79376,-0.17012064519661,-0.0407882720416261,24,16,8,0.666666666666667,0.333333333333333
"KEGG_ACUTE_MYELOID_LEUKEMIA",0.56826,0.79376,0.113788765512728,-0.00196198922972547,53,21,32,0.39622641509434,0.60377358490566
"KEGG_TYPE_II_DIABETES_MELLITUS",0.58322,0.8019275,0.137337362885091,0.0285543589020661,33,13,20,0.393939393939394,0.606060606060606
"KEGG_ENDOMETRIAL_CANCER",0.57874,0.8019275,0.115716363179718,0.00408504254381385,49,20,29,0.408163265306122,0.591836734693878
"KEGG_BETA_ALANINE_METABOLISM",0.60386,0.805146666666667,-0.176355379212291,0.00222004571165469,18,10,8,0.555555555555556,0.444444444444444
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.59156,0.805146666666667,0.162314380082771,0.0309505569853943,23,9,14,0.391304347826087,0.608695652173913
"KEGG_PYRUVATE_METABOLISM",0.60262,0.805146666666667,-0.127862998307769,-0.0322919139748059,35,20,15,0.571428571428571,0.428571428571429
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",0.6007,0.805146666666667,-0.138697908909505,-0.00387463285101204,30,15,15,0.5,0.5
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.66536,0.880476390977443,-0.0686843004267622,-0.0101907583145616,83,37,46,0.44578313253012,0.55421686746988
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.67448,0.882424888888889,0.0978893797814959,0.0158415888714609,40,17,23,0.425,0.575
"KEGG_APOPTOSIS",0.67686,0.882424888888889,0.0703072449508463,-0.0110670384352723,74,34,40,0.459459459459459,0.540540540540541
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.69276,0.889969051094891,0.0914125306982746,0.00490865464240799,39,18,21,0.461538461538462,0.538461538461538
"KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.6916,0.889969051094891,-0.079806801150559,-0.0103683751155883,50,27,23,0.54,0.46
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.71586,0.911553381294964,0.112599393687898,0.0218821426338673,22,10,12,0.454545454545455,0.545454545454545
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.71992,0.911553381294964,0.0960576488359168,-0.0150662155941761,29,13,16,0.448275862068966,0.551724137931034
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.7255,0.912057142857143,0.0653896271945117,-0.0114733715696225,59,29,30,0.491525423728814,0.508474576271186
"KEGG_LIMONENE_AND_PINENE_DEGRADATION",0.74702,0.932450496453901,-0.149235962886955,-0.00089976316693906,10,5,5,0.5,0.5
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.75804,0.933538461538462,0.0871422287165967,0.0345956647651316,25,13,12,0.52,0.48
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.7585,0.933538461538462,0.0497742280848644,-0.000481937298495811,82,38,44,0.463414634146341,0.536585365853659
"KEGG_TYPE_I_DIABETES_MELLITUS",0.76578,0.935953333333333,-0.103888369435587,0.0189744409979044,17,9,8,0.529411764705882,0.470588235294118
"KEGG_CIRCADIAN_RHYTHM_MAMMAL",0.7714,0.93632,0.11713349517863,0.0450486372026865,13,5,8,0.384615384615385,0.615384615384615
"KEGG_ENDOCYTOSIS",0.78268,0.938690133333333,-0.0319332458315781,-0.0108745152952232,161,79,82,0.490683229813665,0.509316770186335
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.78572,0.938690133333333,0.0449117184135346,0.0321025789226645,78,40,38,0.512820512820513,0.487179487179487
"KEGG_WNT_SIGNALING_PATHWAY",0.79016,0.938690133333333,0.0355895303105419,0.00573925233603386,121,56,65,0.462809917355372,0.537190082644628
"KEGG_GRAFT_VERSUS_HOST_DISEASE",0.79876,0.938690133333333,-0.106040168112882,0.0219758472192964,12,7,5,0.583333333333333,0.416666666666667
"KEGG_VIRAL_MYOCARDITIS",0.80002,0.938690133333333,0.0542685082055886,0.0116157076666387,46,22,24,0.478260869565217,0.521739130434783
"KEGG_PYRIMIDINE_METABOLISM",0.81206,0.94650701986755,-0.0367991756664723,0.00440878711235669,89,42,47,0.471910112359551,0.528089887640449
"KEGG_FATTY_ACID_METABOLISM",0.84354,0.947837974683544,0.0498381518729172,0.00338119862944739,33,14,19,0.424242424242424,0.575757575757576
"KEGG_PURINE_METABOLISM",0.84266,0.947837974683544,0.0248409258820189,0.0220126671828854,137,67,70,0.489051094890511,0.510948905109489
"KEGG_OTHER_GLYCAN_DEGRADATION",0.83514,0.947837974683544,-0.080229358304643,0.00371799268431052,15,8,7,0.533333333333333,0.466666666666667
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.8383,0.947837974683544,0.0658023891520777,-0.00117760995378815,20,12,8,0.6,0.4
"KEGG_NOTCH_SIGNALING_PATHWAY",0.8509,0.947837974683544,-0.0428681435430322,-0.0245672850173419,40,20,20,0.5,0.5
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.84752,0.947837974683544,0.0393776012674452,0.00108055223034017,51,29,22,0.568627450980392,0.431372549019608
"KEGG_ALLOGRAFT_REJECTION",0.81946,0.947837974683544,-0.0904101476200022,0.0222839116657766,13,7,6,0.538461538461538,0.461538461538462
"KEGG_HOMOLOGOUS_RECOMBINATION",0.86434,0.950774,-0.0486269412045165,-0.008949225701656,26,13,13,0.5,0.5
"KEGG_FOCAL_ADHESION",0.86314,0.950774,-0.0192993795888545,-0.00547022414050859,172,93,79,0.540697674418605,0.459302325581395
"KEGG_HISTIDINE_METABOLISM",0.87624,0.957877267080745,-0.0462541872703971,-0.0323812647964365,24,11,13,0.458333333333333,0.541666666666667
"KEGG_TRYPTOPHAN_METABOLISM",0.89116,0.959509333333333,-0.0382897371293646,-0.00827803053118958,27,14,13,0.518518518518518,0.481481481481481
"KEGG_RNA_DEGRADATION",0.89954,0.959509333333333,-0.0242651312685879,-0.00664176595348809,56,30,26,0.535714285714286,0.464285714285714
"KEGG_CELL_ADHESION_MOLECULES_CAMS",0.89374,0.959509333333333,0.0212186070764415,0.00380419527702052,86,42,44,0.488372093023256,0.511627906976744
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",0.89884,0.959509333333333,-0.0241725447162749,-0.014307573276899,60,34,26,0.566666666666667,0.433333333333333
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.92416,0.979832289156627,0.0198730332522379,-0.00314920755426903,48,20,28,0.416666666666667,0.583333333333333
"KEGG_NUCLEOTIDE_EXCISION_REPAIR",0.94084,0.985641904761905,-0.0167726795579534,0.0160701708680322,42,19,23,0.452380952380952,0.547619047619048
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.93558,0.985641904761905,-0.0293322964724979,-0.0181048718518372,16,8,8,0.5,0.5
"KEGG_CARDIAC_MUSCLE_CONTRACTION",0.97504,0.997817674418605,-0.00606289966247582,0.00858062318576096,53,26,27,0.490566037735849,0.509433962264151
"KEGG_TASTE_TRANSDUCTION",0.9684,0.997817674418605,0.0138160230909238,-0.0391878490767746,16,9,7,0.5625,0.4375
"KEGG_THYROID_CANCER",0.97514,0.997817674418605,-0.00836391124998628,0.00577520402415413,28,13,15,0.464285714285714,0.535714285714286
"KEGG_BASAL_CELL_CARCINOMA",0.9598,0.997817674418605,-0.0113424087376549,0.0117880465572379,41,17,24,0.414634146341463,0.585365853658537
"KEGG_AUTOIMMUNE_THYROID_DISEASE",0.98084,0.997848786127168,0.00870380275928165,0.0376798316294807,16,8,8,0.5,0.5
"KEGG_HUNTINGTONS_DISEASE",0.99234,0.998010514285714,-0.00104820897995557,-0.0110450404011917,159,83,76,0.522012578616352,0.477987421383648
"KEGG_DILATED_CARDIOMYOPATHY",0.9872,0.998010514285714,-0.00278733089241972,-0.0206118811507171,63,34,29,0.53968253968254,0.46031746031746
"KEGG_LONG_TERM_POTENTIATION",0.99992,0.99992,3.48270815287477e-05,-0.0299180117424536,56,29,27,0.517857142857143,0.482142857142857
