"","p.val","adj.p.val","test.statistic","fold.change","num.genes","num.genes.dn","num.genes.up","percentage.dn","percentage.up"
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",0.17876,0.449453714285714,-0.309120636036631,0.0192879755301268,44,22,22,0.5,0.5
"KEGG_MAPK_SIGNALING_PATHWAY",0.19442,0.481942535211268,0.159804019761778,0.0289928409850282,206,90,116,0.436893203883495,0.563106796116505
"KEGG_ECM_RECEPTOR_INTERACTION",0.19798,0.483951111111111,0.243275079737489,0.0380173018467966,69,29,40,0.420289855072464,0.579710144927536
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.22658,0.546275068493151,0.24632895203955,0.039964456026645,58,26,32,0.448275862068966,0.551724137931034
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.2443,0.5785472,0.361221817020784,0.0507762527103657,23,8,15,0.347826086956522,0.652173913043478
"KEGG_PYRUVATE_METABOLISM",0.24654,0.5785472,0.295900014436556,0.078797402468058,35,14,21,0.4,0.6
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",0.25376,0.587654736842105,0.265924682752764,0.0360261337810424,43,20,23,0.465116279069767,0.534883720930233
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.2691,0.607651282051282,0.198750935699118,0.0461809632584587,78,34,44,0.435897435897436,0.564102564102564
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.2693,0.607651282051282,0.201683040553842,0.0300244335267819,73,35,38,0.479452054794521,0.520547945205479
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.27432,0.61114329113924,0.21188769301467,0.032722378750116,64,28,36,0.4375,0.5625
"KEGG_APOPTOSIS",0.28934,0.623726829268293,0.19469859809949,0.0347156053038849,74,30,44,0.405405405405405,0.594594594594595
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.28892,0.623726829268293,0.18360597687582,0.0449982006989895,86,42,44,0.488372093023256,0.511627906976744
"KEGG_ENDOMETRIAL_CANCER",0.2906,0.623726829268293,0.230440981776463,0.0255004529136083,49,20,29,0.408163265306122,0.591836734693878
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.29532,0.626220722891566,0.296886665582727,0.0496320215471269,28,13,15,0.464285714285714,0.535714285714286
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.31522,0.660460952380952,0.261713164207108,0.0410057390788135,34,15,19,0.441176470588235,0.558823529411765
"KEGG_BASAL_CELL_CARCINOMA",0.33082,0.669245057471264,0.230969400193407,0.0402035933441267,41,16,25,0.390243902439024,0.609756097560976
"KEGG_CHRONIC_MYELOID_LEUKEMIA",0.3271,0.669245057471264,0.182810317897182,0.0186609327715438,71,31,40,0.436619718309859,0.563380281690141
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.32736,0.669245057471264,-0.19945110019473,-0.00818368241945968,59,31,28,0.525423728813559,0.474576271186441
"KEGG_TASTE_TRANSDUCTION",0.3474,0.6948,-0.347777983800005,-0.00998843306598648,16,10,6,0.625,0.375
"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",0.3536,0.69925393258427,0.223018454099746,0.037549995868342,40,14,26,0.35,0.65
"KEGG_FATTY_ACID_METABOLISM",0.37054,0.724611555555555,0.235352046490263,0.0497129442252679,33,17,16,0.515151515151515,0.484848484848485
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.37688,0.728910769230769,-0.200241852105036,-0.00838678984782064,46,25,21,0.543478260869565,0.456521739130435
"KEGG_NON_SMALL_CELL_LUNG_CANCER",0.38224,0.731241739130435,0.188491434900632,0.0340236320019248,52,24,28,0.461538461538462,0.538461538461538
"KEGG_NUCLEOTIDE_EXCISION_REPAIR",0.39206,0.741963010752688,-0.201108506832796,-0.00415359288573509,42,23,19,0.547619047619048,0.452380952380952
"KEGG_ONE_CARBON_POOL_BY_FOLATE",0.414,0.775148936170213,0.322205843375019,0.0599250244482123,14,7,7,0.5,0.5
"KEGG_REGULATION_OF_AUTOPHAGY",0.4272,0.791444210526316,0.276267438611652,0.0360755410284515,18,9,9,0.5,0.5
"KEGG_NITROGEN_METABOLISM",0.43888,0.804613333333333,0.303645944886316,0.0694474682669596,14,5,9,0.357142857142857,0.642857142857143
"KEGG_LONG_TERM_POTENTIATION",0.45034,0.81711175257732,-0.157072274921964,-0.00243010980352445,56,30,26,0.535714285714286,0.464285714285714
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.45826,0.822257777777778,0.166763795684472,0.0263209528413786,46,21,25,0.456521739130435,0.543478260869565
"KEGG_LEISHMANIA_INFECTION",0.46252,0.822257777777778,0.166074116909736,0.0393708116231715,46,21,25,0.456521739130435,0.543478260869565
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.47906,0.834797623762376,0.218408232006556,0.0114068018667798,23,13,10,0.565217391304348,0.434782608695652
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.4777,0.834797623762376,0.137756479144866,0.0278574728163305,65,29,36,0.446153846153846,0.553846153846154
"KEGG_LYSINE_DEGRADATION",0.49976,0.862330980392157,-0.15732115194438,-0.00502455758918491,43,25,18,0.581395348837209,0.418604651162791
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.51328,0.868627692307692,0.206547007510647,0.0384680182961634,22,11,11,0.5,0.5
"KEGG_DILATED_CARDIOMYOPATHY",0.51114,0.868627692307692,-0.129228961593696,0.00644367264044897,63,31,32,0.492063492063492,0.507936507936508
"KEGG_VIRAL_MYOCARDITIS",0.5199,0.871451428571429,0.145720122363052,0.0485862950784058,46,18,28,0.391304347826087,0.608695652173913
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",0.5287,0.877841509433962,0.171948477921055,0.0415120604959283,30,11,19,0.366666666666667,0.633333333333333
"KEGG_ENDOCYTOSIS",0.5565,0.89056,0.0807667526007165,0.0230235421133929,161,75,86,0.46583850931677,0.53416149068323
"KEGG_OLFACTORY_TRANSDUCTION",0.54264,0.89056,-0.230936234676695,-0.00209534758380757,15,8,7,0.533333333333333,0.466666666666667
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.5566,0.89056,0.215723793158881,0.0317429156345766,16,8,8,0.5,0.5
"KEGG_PROSTATE_CANCER",0.55064,0.89056,-0.104459157830361,0.000326915972620477,82,43,39,0.524390243902439,0.475609756097561
"KEGG_PHENYLALANINE_METABOLISM",0.60012,0.908458305084746,0.199405252162432,0.00640709180564965,15,7,8,0.466666666666667,0.533333333333333
"KEGG_BETA_ALANINE_METABOLISM",0.6087,0.908458305084746,-0.179830578828813,-0.0412006643321796,18,10,8,0.555555555555556,0.444444444444444
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.60274,0.908458305084746,0.181918389551972,0.073911729697764,18,9,9,0.5,0.5
"KEGG_PROTEIN_EXPORT",0.60908,0.908458305084746,-0.159746893508796,0.0122893089658704,23,12,11,0.521739130434783,0.478260869565217
"KEGG_MISMATCH_REPAIR",0.6065,0.908458305084746,-0.165071519854346,-0.0123430308676917,22,11,11,0.5,0.5
"KEGG_CALCIUM_SIGNALING_PATHWAY",0.6085,0.908458305084746,0.0816766913007402,0.0328478552641421,104,48,56,0.461538461538462,0.538461538461538
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.59938,0.908458305084746,0.0809890898404127,0.022285461235626,115,59,56,0.51304347826087,0.48695652173913
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.60802,0.908458305084746,0.0689520684104419,0.0258762830360196,167,79,88,0.473053892215569,0.526946107784431
"KEGG_ERBB_SIGNALING_PATHWAY",0.6267,0.920626666666667,0.0887076379382443,0.00980432862500931,75,35,40,0.466666666666667,0.533333333333333
"KEGG_CARDIAC_MUSCLE_CONTRACTION",0.6277,0.920626666666667,0.102711344442251,0.054485341640549,53,25,28,0.471698113207547,0.528301886792453
"KEGG_LIMONENE_AND_PINENE_DEGRADATION",0.63512,0.923810909090909,-0.217379951912809,-0.0106711764989238,10,7,3,0.7,0.3
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.70658,0.93548562962963,-0.125860214383283,0.00956685918973807,20,13,7,0.65,0.35
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.662,0.93548562962963,0.132683627113456,0.023169041394018,24,11,13,0.458333333333333,0.541666666666667
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.71756,0.93548562962963,0.116653813330334,0.0544056757771513,21,11,10,0.523809523809524,0.476190476190476
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.70884,0.93548562962963,0.0547587309607475,0.0230018114100544,127,60,67,0.47244094488189,0.52755905511811
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.67064,0.93548562962963,0.0703114349394853,0.0317764713117794,92,45,47,0.489130434782609,0.510869565217391
"KEGG_CELL_CYCLE",0.67082,0.93548562962963,0.0639880344245668,0.00740828977374106,120,63,57,0.525,0.475
"KEGG_DORSO_VENTRAL_AXIS_FORMATION",0.71594,0.93548562962963,-0.120837065753246,0.000740639537097208,20,9,11,0.45,0.55
"KEGG_ADHERENS_JUNCTION",0.71598,0.93548562962963,-0.0685101614287445,0.00181108529272822,70,36,34,0.514285714285714,0.485714285714286
"KEGG_TYPE_II_DIABETES_MELLITUS",0.65936,0.93548562962963,0.115988490889601,0.0184703331950229,33,14,19,0.424242424242424,0.575757575757576
"KEGG_TYPE_I_DIABETES_MELLITUS",0.70276,0.93548562962963,-0.136784820947084,0.00921814085363676,17,8,9,0.470588235294118,0.529411764705882
"KEGG_PATHWAYS_IN_CANCER",0.68478,0.93548562962963,0.0477748703556917,0.0196540760643185,272,133,139,0.488970588235294,0.511029411764706
"KEGG_PANCREATIC_CANCER",0.65412,0.93548562962963,-0.0859854045812876,0.00926559024731219,67,31,36,0.462686567164179,0.537313432835821
"KEGG_MELANOMA",0.7128,0.93548562962963,0.0795946755419239,0.0217381566745091,51,25,26,0.490196078431373,0.509803921568627
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",0.69098,0.93548562962963,-0.0800706690151686,-0.00117032775517193,60,30,30,0.5,0.5
"KEGG_GAP_JUNCTION",0.73026,0.939480291970803,-0.0653707141570051,0.00633485304122973,67,35,32,0.522388059701492,0.477611940298507
"KEGG_THYROID_CANCER",0.7313,0.939480291970803,-0.0977319111221726,-0.0144387438639852,28,14,14,0.5,0.5
"KEGG_SMALL_CELL_LUNG_CANCER",0.74086,0.944864927536232,-0.0587825264726567,0.0108364936650253,80,46,34,0.575,0.425
"KEGG_MTOR_SIGNALING_PATHWAY",0.7469,0.945715107913669,0.0717192006498634,0.0231566744544919,47,24,23,0.51063829787234,0.48936170212766
"KEGG_JAK_STAT_SIGNALING_PATHWAY",0.76302,0.959225142857143,-0.0527133464035976,-0.00513701300823144,84,46,38,0.547619047619048,0.452380952380952
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.76994,0.961059858156028,0.0707481478059298,0.0433019432152782,40,21,19,0.525,0.475
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.84946,0.9734912,-0.0572759932711762,0.0236544215125018,25,12,13,0.48,0.52
"KEGG_TRYPTOPHAN_METABOLISM",0.9304,0.9734912,-0.0255406507850623,0.0136481146849868,27,17,10,0.62962962962963,0.37037037037037
"KEGG_PROPANOATE_METABOLISM",0.91846,0.9734912,-0.0287905114457816,0.0287999632117269,29,15,14,0.517241379310345,0.482758620689655
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.89022,0.9734912,-0.0578914021465712,0.0280407479872377,12,5,7,0.416666666666667,0.583333333333333
"KEGG_RETINOL_METABOLISM",0.96796,0.9734912,-0.0134136531923395,0.00995063434765648,20,11,9,0.55,0.45
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",0.96636,0.9734912,-0.0164665070083421,0.00438641324942237,13,7,6,0.538461538461538,0.461538461538462
"KEGG_DNA_REPLICATION",0.8004,0.9734912,0.0653661525465963,0.0108057117472941,34,14,20,0.411764705882353,0.588235294117647
"KEGG_BASE_EXCISION_REPAIR",0.86618,0.9734912,-0.0446296029950763,0.0276122801612461,33,17,16,0.515151515151515,0.484848484848485
"KEGG_HOMOLOGOUS_RECOMBINATION",0.9118,0.9734912,-0.0325176167419334,0.00392256618927501,26,12,14,0.461538461538462,0.538461538461538
"KEGG_NON_HOMOLOGOUS_END_JOINING",0.9293,0.9734912,-0.0358487193437159,0.0118901935587525,13,7,6,0.538461538461538,0.461538461538462
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.93892,0.9734912,-0.0115732343630435,0.00617891120533962,119,54,65,0.453781512605042,0.546218487394958
"KEGG_P53_SIGNALING_PATHWAY",0.8876,0.9734912,-0.027225462363585,0.00663331507760793,64,36,28,0.5625,0.4375
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.79594,0.9734912,-0.0384721111319613,0.0101794607063331,127,71,56,0.559055118110236,0.440944881889764
"KEGG_WNT_SIGNALING_PATHWAY",0.81978,0.9734912,-0.0343065561962613,0.0108854691975153,121,65,56,0.537190082644628,0.462809917355372
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.94988,0.9734912,0.0150236841498514,0.0194899401311858,39,18,21,0.461538461538462,0.538461538461538
"KEGG_TGF_BETA_SIGNALING_PATHWAY",0.96432,0.9734912,0.00813121513141243,0.00682483484882406,75,37,38,0.493333333333333,0.506666666666667
"KEGG_TIGHT_JUNCTION",0.84572,0.9734912,0.032228940966498,0.0339001276464318,101,54,47,0.534653465346535,0.465346534653465
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.88606,0.9734912,0.032025645163876,0.0271026291329702,48,20,28,0.416666666666667,0.583333333333333
"KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.92194,0.9734912,0.021546850078058,0.0336373260124797,50,23,27,0.46,0.54
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.851,0.9734912,0.0322990748668033,0.0111592295926811,90,48,42,0.533333333333333,0.466666666666667
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",0.95138,0.9734912,0.0193469916505829,0.0243797609600146,22,10,12,0.454545454545455,0.545454545454545
"KEGG_CIRCADIAN_RHYTHM_MAMMAL",0.9496,0.9734912,0.0258453715270988,0.018533182227097,13,6,7,0.461538461538462,0.538461538461538
"KEGG_LONG_TERM_DEPRESSION",0.91432,0.9734912,0.0248969747038747,0.0217359270775657,43,22,21,0.511627906976744,0.488372093023256
"KEGG_GNRH_SIGNALING_PATHWAY",0.96194,0.9734912,-0.00854277636998648,0.025539122556239,75,38,37,0.506666666666667,0.493333333333333
"KEGG_MELANOGENESIS",0.88994,0.9734912,0.0245490336472803,0.0273148433294519,78,38,40,0.487179487179487,0.512820512820513
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",0.9176,0.9734912,0.0418839755831128,-0.00570159216251,13,5,8,0.384615384615385,0.615384615384615
"KEGG_PRION_DISEASES",0.85258,0.9734912,0.0571491316753626,0.0125092989219621,24,12,12,0.5,0.5
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",0.87962,0.9734912,-0.0343174649714997,0.00707587730741737,47,24,23,0.51063829787234,0.48936170212766
"KEGG_COLORECTAL_CANCER",0.92876,0.9734912,-0.0181495545238824,0.008465670508808,59,27,32,0.457627118644068,0.542372881355932
"KEGG_RENAL_CELL_CARCINOMA",0.92702,0.9734912,-0.0174380441679649,0.0158212938996739,65,34,31,0.523076923076923,0.476923076923077
"KEGG_GLIOMA",0.86638,0.9734912,0.0343871683870731,0.0181332828834373,59,30,29,0.508474576271186,0.491525423728814
"KEGG_AUTOIMMUNE_THYROID_DISEASE",0.80682,0.9734912,0.0904916682418052,0.0573613830189252,16,6,10,0.375,0.625
"KEGG_ALLOGRAFT_REJECTION",0.90438,0.9734912,0.0484392605177078,0.0466805629592728,13,5,8,0.384615384615385,0.615384615384615
"KEGG_GRAFT_VERSUS_HOST_DISEASE",0.85398,0.9734912,0.0785323732402027,0.0580281339362229,12,4,8,0.333333333333333,0.666666666666667
"KEGG_OOCYTE_MEIOSIS",0.9853,0.9853,0.0031461577522241,0.0101050080250729,96,52,44,0.541666666666667,0.458333333333333
